entityId	entitySourceCode	entity	entityType	property	valueId	valueSourceCode	value	valueType	group	source
1567677492412832621	33060603900	腭瘘修补术	操作	限适应证	1576768507567378853		腭瘘	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1683622725949178452	31140005300	翻身床治疗	操作	限包含项目	1718800896110104282		床位费	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110101526	32050000700	冠脉血管内超声检查术(IVUS)	操作	限包含项目	1718800896110102586		术前的靶血管造影	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110101499	32050000701	冠脉血管内压力导丝测定术	操作	限包含项目	1718800896110102586		术前的靶血管造影	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110107863	25030290300	β-葡萄糖醛酸苷酶测定	操作	限适应证	1567677479333367188		阴道炎	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507199408622	33100801400	经直肠盆腔脓肿切开引流术	操作	限包含项目	1585622403970782774		穿刺引流	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110106942	31010000300	脑地形图	操作	限包含项目	1718800896110101989		二维脑地形图(至少16导)	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110106942	31010000300	脑地形图	操作	限包含项目	1718800896110105255		脑电图(至少16导)	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1642645208823785377	31070200800	永久起搏器更换术	操作	限包含项目	1734520859742109246		起搏器功能分析和随访	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1642645208823785377	31070200800	永久起搏器更换术	操作	限包含项目	1734520859742125209		取出术	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110109684	31020400300	肾小管磷重吸收试验	操作	限包含项目	1742280576435116262		血尿肌酐	观测操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110109684	31020400300	肾小管磷重吸收试验	操作	限包含项目	1742280576435116264		钙磷	观测操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507173883880	33090000702	经内镜胸腔淋巴结切除术	操作	限包含项目	1718800896110109579		经内镜腹腔淋巴结活检	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507173012108	33090000701	经内镜腹腔淋巴结切除术	操作	限包含项目	1718800896110109579		经内镜腹腔淋巴结活检	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507173556876	33090000700	经内镜盆腔淋巴结切除术	操作	限包含项目	1718800896110109579		经内镜腹腔淋巴结活检	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507389401324	33020100601	开放性颅脑损伤清创+静脉窦破裂手术	操作	限适应证	1587103257110625867		火器伤	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1638862660248684380	33020100600	开放性颅脑损伤清创术	操作	限适应证	1587103257110625867		火器伤	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110106225	11050000100	体检费	操作	限包含项目	1734520859742127996		内科常规检查	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1718800896110106225	11050000100	体检费	操作	限包含项目	1734520859742127752		五官科常规检查	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507052018230	33150400200	骶髂关节结核病灶清除术	操作	限包含项目	1585622403978713812		融合术	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507052018230	33150400200	骶髂关节结核病灶清除术	操作	限包含项目	1659685641887101456		成形术	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492658277427	31051500300	干槽症换药	操作	限包含项目	1718800896110108338		骨创填塞	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492658277427	31051500300	干槽症换药	操作	限包含项目	1718800896110110088		清理拔牙创	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492658277427	31051500300	干槽症换药	操作	限包含项目	1718800896110101109		药物冲洗	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1567677492658277427	31051500300	干槽症换药	操作	限适应证	1567677480315020712		干槽症	临床所见	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507039054768	33020101900	侧脑室分流术	操作	限包含项目	1718800896110105181		分流管调整	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
1576768507039262774	33020101901	侧脑室-心房分流术	操作	限包含项目	1718800896110105181		分流管调整	操作	0	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
