valueSetId	valueSetName	entityId	sourceCode	term	valueSource
D00013	限单日频次/数量	1718800896110103894	31150100107	简明精神病评定量表(BPRS)	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110106122	31150100106	躁狂状态评定量表	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110104810	31150100109	临床总体印象量表(CGI)	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110105418	31150100108	五分量表	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110103342	31150100101	宗(Zung)氏焦虑自评量表	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677492678475151	34010000105	红外线光浴治疗	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677492678032820	34010000104	红外线真空拔罐治疗	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677492711867813	34010000103	近红外线气功治疗	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677492711105503	34010000102	近红外线照射	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677492995801112	34010000101	远红外线治疗	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110104649	31150100114	气质量表	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110107092	31150100113	锥体外系副作用量表	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110100394	31150100116	常识注意测验	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110108396	31150100115	艾森贝格行为量表	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110107623	31150100118	瞬时记忆测验	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110103859	31150100117	简明心理状况测验(MMSE)	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110107134	31150100119	长谷川痴呆测验	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110108469	31150100110	药物副作用量表	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110106557	31150100112	迟发运动障碍评定量表	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110108739	31150100111	不自主运动评定量表	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1638862639702795036	34010000100	红外线治疗	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677492704154178	34020002100	减重支持系统训练	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677492968812842	34020003400	言语训练	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677492762483328	34020003300	口吃训练	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677492996583668	34020002000	运动疗法	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1638862618402824230	34010002000	水疗	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677493030283150	34020003100	作业疗法	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1638862600790655003	43000001400	针刺运动疗法	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110103892	31060200800	呼气末二氧化碳分压测定	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677492709236625	34020004200	截瘫肢体综合训练	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677492991771545	11020090100	营养咨询	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677492794685771	34020004100	脑瘫肢体综合训练	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677492820570164	34020004000	偏瘫肢体综合训练	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1567677492611714554	34010001900	磁疗	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1691462253316271698	44000000900	火龙罐综合灸	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110108416	31020700100	苄胺唑啉阻滞试验	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00013	限单日频次/数量	1718800896110107460	11020000100	门诊诊查费	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00014	限总频次/数量	1567677492822248668	31070201100	起搏器程控功能检查	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1567677492598768002	24030000900	不规则野大面积照射	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110107325	31040103000	真耳分析	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1705904678256357964	31100001001	终末期肾脏疾病(尿毒症)患者行组合式血液灌流联合血液透析治疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1567677492963561654	31100001000	血液灌流	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1567677492590667617	31040200400	鼻内镜手术后检查处理	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110105358	34020001201	计算定向思维推理检查	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1710843210776101344	34020001200	认知知觉功能检查	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1567677492636710225	31040190400	耳石复位治疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1567677492839672607	31090502300	人工肝治疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110103754	34020001100	吞咽功能障碍评定	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110102135	31150100322	加利福尼亚人格测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110107824	31150100324	Y-G人格量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110107685	31150100327	TAT测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1683622456295173630	31150100326	房、树、人测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110107422	31150100329	RATC投射测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110102976	31150100328	罗夏测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110106912	31150100321	文句完成法测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110102580	31150100320	韦氏智力测定(学前、学龄)	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110104851	31150100309	临床记忆测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110102324	31150100303	复合性国际诊断问卷(CIDI)	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110103332	31150100311	神经心理测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110108337	31150100314	艾森克个性测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110107418	31150100313	明尼苏达多相个性测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110102523	31150100316	十六种人格问卷	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110102596	31150100310	韦氏智力测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110106023	31150100222	父母养育方式测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110108353	31150100209	艾森克人格测定(少年版)	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110104657	31150100203	紧张性生活事件评定量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110108248	31150100206	社会功能缺陷筛选量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110108247	31150100207	标准化现状检查	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110108407	31150100213	格式塔测验	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110105778	31150100212	瑞文智力测定	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110106756	31150100217	痴呆简易筛选量表(BSSD)	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110103223	31150100219	社会支持评定量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110102489	31060400900	经食道导管跨膈压膈肌功能评定	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1691462808581445733	31060400901	超声膈肌功能评估	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1567677492635618832	34020003500	儿童听力障碍语言训练	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110101948	31150100146	成人智残评定量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110101602	31150100141	性自我防卫能力评定量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1567677492798086681	45000000800	内科慢性腹泻推拿治疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110105427	31150100120	认知方式测定	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1567677492798063360	45000000802	内科便秘推拿治疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1567677492798650687	45000000804	内科失眠推拿治疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110104495	31150100135	比奈智力测定(10岁以下)	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110100073	31150100138	儿童抑郁障碍自评量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110104870	31150100134	丹佛小儿智能发育筛查表	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110104649	31150100114	气质量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110108396	31150100115	艾森贝格行为量表	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110101535	27040000100	冰冻切片检查与诊断	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110102915	34020000900	失语症检查	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1710843210776101115	11020090300	静脉血栓风险评估与出血风险评估	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110102394	31040102800	助听器选配试验	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1718800896110107364	34020000300	日常生活能力评定	浙江省基本医疗保险医疗服务项目目录(2025)
D00014	限总频次/数量	1567677492598768002	24030000900	不规则野大面积照射	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00014	限总频次/数量	1718800896110102489	31060400900	经食道导管跨膈压膈肌功能评定	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00014	限总频次/数量	1691462808581445733	31060400901	超声膈肌功能评估	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00014	限总频次/数量	1718800896110101535	27040000100	冰冻切片检查与诊断	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1576768507169411231	33130600700	经宫腔镜子宫纵隔切除术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1638862643932610113	33140000800	外倒转术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507470380687	33130401500	阴道癌根治术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1691462294009558619	33130303100	弥漫性子宫腺肌病灶剔除术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507403885672	33140000700	难产接生	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1594101137250811313	33140000701	难产接生(两胎及以上)	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1642645448542293577	31120105300	人工流产术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677492914606551	31120105301	吸刮术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110103647	33140000600	各种死胎分解术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1734520859742111945	31120100100	荧光检查	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1651196243236960267	33140001900	子宫颈管环扎术(Mc-Donald)	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507444445071	33100701501	胎儿胰腺移植术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110109885	31120102800	胎儿脐血流监测	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507475654201	33130300700	孕期子宫内口缝合术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507486246684	33140001800	子宫颈裂伤修补术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1594101137310170657	33140001801	子宫颈裂伤修补术(陈旧性)	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507442147740	33140000500	死胎接生	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677492601646550	31120105100	产后刮宫术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1683622327614767046	13040000100	围产保健访视	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507486284322	33130301900	子宫整形术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110109873	31120102501	胎儿心电图两胎及以上加收	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110109867	31120102500	胎儿心电图	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677493024246770	31120101200	子宫托治疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110100255	25010202200	黄体生成素(LH)排卵预测	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677492451020735	33130400600	阴道闭锁切开术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1734520859742118370	33140002100	产时宫外手术加收	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507508045216	33130200100	输卵管结扎术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110109910	31120103900	胎盘成熟度检测	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110107344	31120102602	无负荷试验(NST)	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110106626	31120102603	催产素激惹试验(OCT)	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1710843210776100607	31120102600	胎儿心率电子监测	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110109860	31120102601	胎儿心率电子监测两胎及以上加收	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110109851	31120102604	胎儿声音刺激试验	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110103142	31120102605	妊高症检测	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507439116826	33130200300	输卵管修复整形术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507459801746	33130200200	显微外科输卵管吻合术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1638862588304903608	33130600400	经宫腔镜取环术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110109896	31120102700	胎儿镜检查	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1691462305102871805	33140002000	剖宫产术后再次妊娠阴道分娩	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1638862633017829403	31120104901	皮下避孕药取出术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677492592433432	31120104900	避孕药皮下埋植术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110102679	31120102301	多普勒听胎心	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1710843210776100955	31120102300	产前检查	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507389640071	33130302000	开腹取环术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507404734158	33140000900	内倒转术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507399865228	33130100700	卵巢癌探查术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677492448207374	31120104700	输卵管绝育术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1691462191781676309	31120103400	羊水置换	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677492821514852	33140001200	剖宫产术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1594101137255255641	33140001201	剖宫产术(两胎及以上)	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110100064	31120104802	嵌顿性宫内节育器取出术加收	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677492665034653	31120104801	宫内节育器取出术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677492665435638	31120104800	宫内节育器放置术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1734520859742119114	33130000001	经阴道腹腔镜手术加收	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507408811810	33140001100	脐带还纳术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507422007107	33010100702	人流镇痛	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507058228006	33010100701	分娩镇痛	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110103004	31120103200	羊水泡沫振荡试验	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110102985	31120103300	羊水中胎肺成熟度LB记数检测	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1710843210776100649	25070001000	唐氏综合症产前筛查	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1683622784342709572	33140002200	胎儿镜下选择性胎盘血管激光凝固术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677492940730106	33140001700	选择性减胎术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1642645214670279283	31120105600	药物性引产处置术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507054324165	33140000400	多胎接生	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677492972633653	31120103001	羊膜腔注药中期引产术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677492972207610	31120103000	羊膜腔穿刺术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1734520859742115202	31120100801	阴道壁活检术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677492987046248	31120100802	阴道囊肿穿刺术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1638862588935786583	3314	产科手术与操作	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677492601444251	31120105700	产后按摩	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507442431408	33140000300	双胎接生	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507061487086	33140001600	腹腔妊娠取胎术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1718800896110101338	31120103100	经皮脐静脉穿刺术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1734520859742113994	311201	女性生殖系统及孕产诊疗	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677492758533601	31120190400	抗早孕药物流产	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507051283312	33140000200	单胎顺产接生	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1594101137131226054	33140001501	二次剖宫产术(两胎及以上)	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507056351065	33140001500	二次剖宫产术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1710843210776100557	31120105400	子宫内水囊引产术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1567677492839133266	33140000100	人工破膜术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1710843210776101230	25070001500	苯丙氨酸测定(PKU)	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1642645639051745689	31120105500	催产素滴注引产术	浙江省基本医疗保险医疗服务项目目录(2025)
D00025	限女性	1576768507169411231	33130600700	经宫腔镜子宫纵隔切除术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1576768507470380687	33130401500	阴道癌根治术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1691462294009558619	33130303100	弥漫性子宫腺肌病灶剔除术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1585622404023383617	013112010010000	取卵术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1642645448542293577	31120105300	人工流产术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1734520859742111945	31120100100	荧光检查	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1576768507444445071	33100701501	胎儿胰腺移植术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1683622327614767046	13040000100	围产保健访视	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1576768507486284322	33130301900	子宫整形术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1567677493024246770	31120101200	子宫托治疗	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1567677492451020735	33130400600	阴道闭锁切开术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1638862588304903608	33130600400	经宫腔镜取环术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1576768507399865228	33130100700	卵巢癌探查术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1734520859742119114	33130000001	经阴道腹腔镜手术加收	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1734520859742115202	31120100801	阴道壁活检术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1567677492987046248	31120100802	阴道囊肿穿刺术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1638862588935786583	3314	产科手术与操作	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1567677492601444251	31120105700	产后按摩	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00025	限女性	1734520859742113994	311201	女性生殖系统及孕产诊疗	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00026	限男性	1567677492381523417	33120400200	包皮环切术	浙江省基本医疗保险医疗服务项目目录(2025)
D00026	限男性	1734520859742126069	25010400400	精液检查	浙江省基本医疗保险医疗服务项目目录(2025)
D00026	限男性	1734520859742102794	25010401300	前列腺液检查	浙江省基本医疗保险医疗服务项目目录(2025)
D00026	限男性	1567677492924264000	31110000100	小儿包茎扩张术	浙江省基本医疗保险医疗服务项目目录(2025)
D00026	限男性	1576768507473066548	33120401000	阴茎重建成形术	浙江省基本医疗保险医疗服务项目目录(2025)
D00026	限男性	1567677492661036381	31110000601	睾丸阴茎海绵体切开术	浙江省基本医疗保险医疗服务项目目录(2025)
D00026	限男性	1567677492661321674	31110000600	睾丸阴茎海绵体穿刺术	浙江省基本医疗保险医疗服务项目目录(2025)
D00026	限男性	1638862630490653965	3312	男性生殖系统手术	浙江省基本医疗保险医疗服务项目目录(2025)
D00026	限男性	1567677492381523417	33120400200	包皮环切术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00026	限男性	1734520859742126069	25010400400	精液检查	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00026	限男性	1567677492738403415	013111000010000	精子优选处理	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00026	限男性	1734520859742102794	25010401300	前列腺液检查	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00026	限男性	1567677492924264000	31110000100	小儿包茎扩张术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00026	限男性	1576768507473066548	33120401000	阴茎重建成形术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00026	限男性	1734520859742107410	013111000020000	取精术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
D00026	限男性	1638862630490653965	3312	男性生殖系统手术	浙江省省级公立医院医疗服务价格项目汇总表(20251015)
